Read_Name	Origin_Gene	Mapped_Gene
Read58102	PKD1P3	PKD1P3
Read60371	PKD1P4	PKD1P4
Read7610	PKD1P3	PKD1P3
Read97930	PKD1P3	PKD1P4
Read7258	PKD1P3	PKD1P1
Read25948	PKD1P5	PKD1P5
Read18571	PKD1P1	PKD1P5
Read32088	PKD1P5	PKD1P5
Read61229	PKD1P5	PKD1P5
Read82470	PKD1P2	PKD1P2
Read92105	PKD1P5	PKD1P3
Read51570	PKD1P6	PKD1P6
Read44191	PKD1P4	PKD1P4
Read27098	PKD1P6	PKD1P6
Read81716	PKD1P4	PKD1P4
Read45917	PKD1P6	PKD1P6
Read62720	PKD1P6	PKD1P6
Read15808	PKD1P1	PKD1P3
Read14151	PKD1P6	PKD1P6
Read26301	PKD1	PKD1
Read16107	PKD1P5	PKD1P5
Read2245	PKD1P2	PKD1P3
Read54859	PKD1	PKD1
Read80462	PKD1P4	PKD1P4
Read82875	PKD1P6	PKD1P6
Read92145	PKD1P2	PKD1P2
Read58669	PKD1P6	PKD1P6
Read40118	PKD1P1	PKD1P5
Read71530	PKD1P3	PKD1P4
Read9456	PKD1P2	PKD1P2
Read51703	PKD1P2	PKD1P2
Read370	PKD1P5	PKD1P1
Read87462	PKD1P6	PKD1P6
Read59156	PKD1P2	PKD1P2
Read14765	PKD1	PKD1
Read98275	PKD1P1	PKD1P1
Read2134	PKD1	PKD1
Read79674	PKD1P4	PKD1P4
Read96731	PKD1P3	PKD1P3
Read21056	PKD1P5	PKD1P5
Read59582	PKD1P3	PKD1P3
Read3157	PKD1P2	PKD1P2
Read49601	PKD1P4	PKD1P3
Read23524	PKD1P6	PKD1P6
Read35544	PKD1P1	PKD1P1
Read96748	PKD1P3	PKD1P5
Read59910	PKD1P6	PKD1P6
Read24087	PKD1P5	PKD1P1
Read27018	PKD1P4	PKD1P4
Read57291	PKD1P2	PKD1P1
Read10538	PKD1P2	PKD1P2
Read74927	PKD1P5	PKD1P4
Read33125	PKD1	PKD1
Read3512	PKD1P1	PKD1P1
Read26699	PKD1P2	PKD1P5
Read24029	PKD1P3	PKD1P4
Read78105	PKD1P1	PKD1P1
Read59248	PKD1P1	PKD1P1
Read87660	PKD1P1	PKD1P2
Read6461	PKD1	PKD1
Read92265	PKD1P4	PKD1P1
Read95612	PKD1P4	PKD1P1
Read43050	PKD1P5	PKD1P5
Read17640	PKD1P2	PKD1P2
Read23780	PKD1P3	PKD1P2
Read98357	PKD1P5	PKD1P1
Read14434	PKD1P5	PKD1P5
Read58005	PKD1P2	PKD1P2
Read60678	PKD1P1	PKD1P4
Read47830	PKD1P5	PKD1P5
Read48178	PKD1P6	PKD1P6
Read1816	PKD1P4	PKD1P1
Read5474	PKD1P4	PKD1P1
Read6472	PKD1P1	PKD1P6
Read15758	PKD1P3	PKD1P6
Read39960	PKD1P2	PKD1P5
Read67557	PKD1P6	PKD1P6
Read15267	PKD1P6	PKD1P6
Read14228	PKD1P4	PKD1P1
Read57788	PKD1P1	PKD1P1
Read99004	PKD1P1	PKD1P5
Read18964	PKD1P5	PKD1P5
Read74067	PKD1P5	PKD1P1
Read30175	PKD1P6	PKD1P6
Read22033	PKD1P1	PKD1P1
Read74326	PKD1P2	PKD1P3
Read77702	PKD1P2	PKD1P4
Read78473	PKD1P1	PKD1P5
Read15811	PKD1P1	PKD1P1
Read36771	PKD1	PKD1
Read34998	PKD1P2	PKD1P4
Read68114	PKD1P2	PKD1P2
Read47192	PKD1P1	PKD1P5
Read99493	PKD1P6	PKD1P6
Read96905	PKD1P4	PKD1P2
Read71820	PKD1P3	PKD1P5
Read11774	PKD1P5	PKD1P3
Read2265	PKD1P6	PKD1P6
Read5184	PKD1P2	PKD1P2
Read93610	PKD1P6	PKD1P6
Read1069	PKD1	PKD1
Read71024	PKD1P1	PKD1P5
Read14132	PKD1P4	PKD1P4
Read48570	PKD1P6	PKD1P6
Read39424	PKD1P4	PKD1P4
Read99342	PKD1P5	PKD1P1
Read34096	PKD1P1	PKD1P1
Read13687	PKD1P2	PKD1P2
Read99787	PKD1P2	PKD1P5
Read9354	PKD1P6	PKD1P6
Read31998	PKD1	PKD1
Read33781	PKD1P5	PKD1P5
Read70082	PKD1P5	PKD1P5
Read3414	PKD1P2	PKD1P2
Read23993	PKD1P6	PKD1P6
Read48377	PKD1P4	PKD1P4
Read88293	PKD1P5	PKD1P5
Read44493	PKD1P5	PKD1P3
Read38457	PKD1P1	PKD1P3
Read30294	PKD1P1	PKD1P1
Read13364	PKD1P3	PKD1P5
Read56291	PKD1P5	PKD1P1
Read92449	PKD1P6	PKD1P6
Read26896	PKD1	PKD1
Read84679	PKD1	PKD1
Read53662	PKD1P5	PKD1P5
Read76667	PKD1P2	PKD1P2
Read65686	PKD1P2	PKD1P5
Read74024	PKD1P3	PKD1P4
Read12238	PKD1P2	PKD1P5
Read76634	PKD1P6	PKD1P6
Read31591	PKD1	PKD1
Read88136	PKD1P1	PKD1P5
Read63250	PKD1P6	PKD1P6
Read36508	PKD1P2	PKD1P2
Read75989	PKD1P3	PKD1P3
Read20150	PKD1P4	PKD1P1
Read49708	PKD1P6	PKD1P6
Read80669	PKD1P3	PKD1P5
Read23612	PKD1P1	PKD1P2
Read12564	PKD1P4	PKD1P4
Read45853	PKD1P4	PKD1P4
Read69587	PKD1P1	PKD1P4
Read31926	PKD1	PKD1
Read68724	PKD1P5	PKD1P4
Read82103	PKD1P4	PKD1P4
Read9263	PKD1P5	PKD1P5
Read84245	PKD1P5	PKD1P5
Read16403	PKD1P6	PKD1P6
Read34689	PKD1P6	PKD1P6
Read5023	PKD1P4	PKD1P1
Read85733	PKD1P4	PKD1P1
Read95941	PKD1P5	PKD1P4
Read72881	PKD1P5	PKD1P5
Read53708	PKD1	PKD1
Read9961	PKD1P3	PKD1P4
Read24154	PKD1P2	PKD1P2
Read30552	PKD1P4	PKD1P1
Read36197	PKD1P6	PKD1P6
Read20608	PKD1P1	PKD1P4
Read29549	PKD1P4	PKD1P1
Read5483	PKD1	PKD1
Read31966	PKD1P1	PKD1P5
Read303	PKD1P5	PKD1P1
Read27798	PKD1P3	PKD1P5
Read92525	PKD1P2	PKD1P5
Read26051	PKD1P2	PKD1P3
Read42265	PKD1P1	PKD1P3
Read43855	PKD1P2	PKD1P2
Read57037	PKD1	PKD1
Read70845	PKD1	PKD1
Read48731	PKD1P6	PKD1P6
Read47529	PKD1	PKD1
Read81714	PKD1P5	PKD1P3
Read31277	PKD1P6	PKD1P6
Read94642	PKD1P4	PKD1P4
Read24567	PKD1P3	PKD1P2
Read9674	PKD1P5	PKD1P5
Read23443	PKD1P3	PKD1P5
Read51145	PKD1	PKD1
Read41759	PKD1P1	PKD1P1
Read26342	PKD1	PKD1
Read80128	PKD1	PKD1
Read45158	PKD1	PKD1
Read31710	PKD1P6	PKD1P6
Read83092	PKD1	PKD1P6
Read49597	PKD1P3	PKD1P3
Read2462	PKD1	PKD1
Read21399	PKD1P2	PKD1P5
Read97037	PKD1P5	PKD1P1
Read54380	PKD1P4	PKD1P2
Read41319	PKD1P1	PKD1P3
Read18350	PKD1P3	PKD1P3
Read27100	PKD1P5	PKD1P3
Read41459	PKD1P1	PKD1P3
Read98616	PKD1P3	PKD1P1
Read60504	PKD1	PKD1
Read37591	PKD1P6	PKD1P6
Read6316	PKD1P3	PKD1P5
Read26370	PKD1	PKD1
Read7088	PKD1P4	PKD1P4
Read9099	PKD1	PKD1
Read22871	PKD1P5	PKD1P5
Read76768	PKD1P4	PKD1P2
Read78813	PKD1P1	PKD1P1
Read17405	PKD1P2	PKD1P2
Read57453	PKD1P5	PKD1P4
Read25296	PKD1P1	PKD1P4
Read38399	PKD1P6	PKD1P1
Read19406	PKD1P5	PKD1P4
Read57331	PKD1P4	PKD1P4
Read54398	PKD1P5	PKD1P5
Read72663	PKD1P2	PKD1P2
Read23856	PKD1	PKD1
Read90436	PKD1P6	PKD1P6
Read54082	PKD1P6	PKD1P6
Read15683	PKD1P6	PKD1P6
Read2699	PKD1P2	PKD1P4
Read47303	PKD1P1	PKD1
Read44117	PKD1P1	PKD1P1
Read70216	PKD1P3	PKD1P3
Read66691	PKD1P1	PKD1P1
Read6449	PKD1	PKD1
Read59520	PKD1P2	PKD1P5
Read6498	PKD1	PKD1
Read15479	PKD1	PKD1
Read36255	PKD1P3	PKD1P6
Read79404	PKD1P5	PKD1P4
Read96961	PKD1P1	PKD1P1
Read38601	PKD1P5	PKD1P1
Read40808	PKD1P4	PKD1P4
Read83311	PKD1P3	PKD1P3
Read27147	PKD1P6	PKD1P6
Read18193	PKD1	PKD1
Read86802	PKD1P5	PKD1P1
Read46827	PKD1P3	PKD1P2
Read14636	PKD1P3	PKD1P3
Read13414	PKD1P4	PKD1P2
Read88364	PKD1P2	PKD1P2
Read96298	PKD1P5	PKD1P1
Read39932	PKD1P5	PKD1P5
Read51698	PKD1P6	PKD1P6
Read3004	PKD1P5	PKD1P5
Read17935	PKD1P1	PKD1P1
Read55190	PKD1P4	PKD1P2
Read71166	PKD1	PKD1
Read344	PKD1	PKD1
Read77866	PKD1P6	PKD1P6
Read27785	PKD1P2	PKD1P4
Read8	PKD1P3	PKD1P3
Read24083	PKD1P2	PKD1P2
Read27954	PKD1P5	PKD1P5
Read36801	PKD1P5	PKD1P5
Read48316	PKD1P3	PKD1P1
Read37384	PKD1P6	PKD1P6
Read46304	PKD1	PKD1
Read70003	PKD1P4	PKD1P4
Read86904	PKD1P2	PKD1P2
Read55372	PKD1P4	PKD1P5
Read60419	PKD1P6	PKD1P6
Read34513	PKD1P3	PKD1P1
Read89354	PKD1	PKD1
Read97229	PKD1P6	PKD1P6
Read29618	PKD1	PKD1
Read31390	PKD1P5	PKD1P1
Read83405	PKD1P4	PKD1P4
Read73714	PKD1	PKD1
Read16075	PKD1	PKD1
Read41159	PKD1P5	PKD1P5
Read99074	PKD1P4	PKD1P2
Read63360	PKD1P5	PKD1P5
Read88924	PKD1P2	PKD1P2
Read19975	PKD1P6	PKD1P6
Read97945	PKD1P4	PKD1P2
Read11978	PKD1P3	PKD1P5
Read1219	PKD1	PKD1
Read91148	PKD1	PKD1
Read27948	PKD1	PKD1
Read46379	PKD1P4	PKD1P4
Read51582	PKD1	PKD1
Read79006	PKD1P3	PKD1P3
Read43967	PKD1P5	PKD1P3
Read7998	PKD1P6	PKD1P6
Read75876	PKD1P4	PKD1P3
Read36161	PKD1	PKD1
Read57833	PKD1P2	PKD1P2
Read14092	PKD1P2	PKD1P2
Read51746	PKD1P6	PKD1P6
Read6606	PKD1P4	PKD1P4
Read63570	PKD1	PKD1
Read72699	PKD1	PKD1
Read70398	PKD1P3	PKD1P3
Read79963	PKD1P6	PKD1P6
Read82487	PKD1P5	PKD1
Read80837	PKD1P6	PKD1P3
Read71386	PKD1P4	PKD1P2
Read67071	PKD1P1	PKD1P4
Read70720	PKD1P3	PKD1P3
Read4900	PKD1P3	PKD1P3
Read14502	PKD1P3	PKD1P3
Read72152	PKD1P3	PKD1P3
Read54692	PKD1P3	PKD1P3
Read98440	PKD1	PKD1
Read38888	PKD1	PKD1
Read76881	PKD1P6	PKD1P6
Read90926	PKD1P3	PKD1P3
Read14275	PKD1P2	PKD1P1
Read48929	PKD1P3	PKD1P3
Read65564	PKD1P5	PKD1P5
Read74860	PKD1P5	PKD1P2
Read34230	PKD1P3	PKD1P3
Read80453	PKD1P4	PKD1P4
Read32507	PKD1P1	PKD1P5
Read30217	PKD1P2	PKD1P4
Read77617	PKD1P5	PKD1P5
Read28757	PKD1P5	PKD1P3
Read88493	PKD1P4	PKD1P1
Read96287	PKD1P2	PKD1P2
Read49663	PKD1P3	PKD1P3
Read71283	PKD1	PKD1
Read7567	PKD1P6	PKD1P6
Read73812	PKD1	PKD1
Read98105	PKD1P1	PKD1P5
Read68623	PKD1P4	PKD1P2
Read81518	PKD1P4	PKD1P4
Read47423	PKD1	PKD1
Read99366	PKD1P3	PKD1P5
Read96161	PKD1P5	PKD1P5
Read25189	PKD1P4	PKD1P4
Read33702	PKD1P4	PKD1P4
Read6177	PKD1P2	PKD1P4
Read19575	PKD1P5	PKD1P2
Read19632	PKD1P5	PKD1P5
Read49341	PKD1P6	PKD1P6
Read46079	PKD1P6	PKD1P6
Read90750	PKD1	PKD1
Read32947	PKD1P2	PKD1P3
Read43964	PKD1P6	PKD1P6
Read84355	PKD1P5	PKD1P5
Read14464	PKD1P2	PKD1P2
Read40201	PKD1P6	PKD1P6
Read25267	PKD1	PKD1
Read85451	PKD1P1	PKD1P1
Read69338	PKD1	PKD1
Read97966	PKD1P4	PKD1P3
Read61646	PKD1P3	PKD1P5
Read60994	PKD1P6	PKD1P6
Read41679	PKD1P6	PKD1P6
Read74220	PKD1P6	PKD1P5
Read2690	PKD1P3	PKD1P1
Read27426	PKD1P1	PKD1P1
Read85263	PKD1P5	PKD1P5
Read83176	PKD1P5	PKD1P5
Read56105	PKD1P4	PKD1P1
Read60727	PKD1P3	PKD1P3
Read15128	PKD1P2	PKD1P2
Read32185	PKD1P5	PKD1P5
Read98872	PKD1	PKD1P3
Read58571	PKD1P2	PKD1P4
Read29595	PKD1	PKD1
Read30400	PKD1P6	PKD1P6
Read6455	PKD1P6	PKD1P6
Read65540	PKD1P6	PKD1P3
Read50841	PKD1P2	PKD1P2
Read89920	PKD1P5	PKD1P5
Read10345	PKD1	PKD1
Read25879	PKD1P5	PKD1P5
Read5057	PKD1P5	PKD1P1
Read43240	PKD1P3	PKD1P3
Read51076	PKD1P2	PKD1P2
Read68406	PKD1P2	PKD1P2
Read9516	PKD1P2	PKD1P2
Read24310	PKD1P4	PKD1P2
Read36896	PKD1P5	PKD1P5
Read44353	PKD1P4	PKD1P4
Read12998	PKD1	PKD1
Read3079	PKD1	PKD1
Read29488	PKD1	PKD1
Read47021	PKD1P5	PKD1P5
Read94866	PKD1P3	PKD1P1
Read34186	PKD1P6	PKD1P6
Read29716	PKD1	PKD1
Read32818	PKD1P6	PKD1P6
Read57680	PKD1P6	PKD1P6
Read49793	PKD1P3	PKD1P2
Read44601	PKD1P4	PKD1P4
Read65041	PKD1P4	PKD1P1
Read85897	PKD1	PKD1
Read90353	PKD1	PKD1
Read27576	PKD1P2	PKD1P2
Read60609	PKD1	PKD1
Read6139	PKD1P1	PKD1P1
Read16975	PKD1P3	PKD1P1
Read68318	PKD1P4	PKD1P6
Read96526	PKD1P3	PKD1P4
Read55816	PKD1	PKD1
Read41361	PKD1P6	PKD1P6
Read67123	PKD1	PKD1
Read91401	PKD1	PKD1
Read10026	PKD1P6	PKD1P6
Read15668	PKD1P2	PKD1P5
Read17283	PKD1P2	PKD1P5
Read17694	PKD1P6	PKD1P6
Read36175	PKD1P6	PKD1P6
Read44581	PKD1P3	PKD1P3
Read93220	PKD1P1	PKD1P5
Read22708	PKD1P3	PKD1P3
Read87979	PKD1P1	PKD1P6
Read34100	PKD1P4	PKD1P3
Read73962	PKD1P6	PKD1P6
Read88208	PKD1P4	PKD1P1
Read55851	PKD1P6	PKD1P6
Read24965	PKD1P1	PKD1P3
Read69188	PKD1P1	PKD1P1
Read75472	PKD1P6	PKD1P6
Read34856	PKD1P5	PKD1P5
Read71066	PKD1P2	PKD1P4
Read33593	PKD1P4	PKD1P2
Read15213	PKD1P2	PKD1P2
Read97424	PKD1P5	PKD1P5
Read181	PKD1P6	PKD1P6
Read18074	PKD1	PKD1
Read73949	PKD1P4	PKD1P1
Read99627	PKD1P2	PKD1P2
Read27577	PKD1P3	PKD1P3
Read44127	PKD1P4	PKD1P2
Read96942	PKD1P5	PKD1P3
Read69855	PKD1P5	PKD1P1
Read2249	PKD1P4	PKD1P2
Read13193	PKD1P1	PKD1P5
Read35565	PKD1P1	PKD1P1
Read42902	PKD1P3	PKD1P3
Read16793	PKD1	PKD1
Read37679	PKD1P2	PKD1P2
Read53510	PKD1P2	PKD1P2
Read91853	PKD1P4	PKD1P1
Read35445	PKD1P2	PKD1P2
Read46247	PKD1P3	PKD1P1
Read54991	PKD1P1	PKD1P4
Read61148	PKD1P5	PKD1P2
Read72151	PKD1P1	PKD1P1
Read57120	PKD1P6	PKD1P6
Read245	PKD1	PKD1
Read16366	PKD1P2	PKD1P2
Read1160	PKD1	PKD1
Read38719	PKD1P6	PKD1P6
Read58112	PKD1	PKD1
Read41520	PKD1P2	PKD1P2
Read64501	PKD1P6	PKD1P6
Read25446	PKD1P2	PKD1P2
Read83667	PKD1P4	PKD1P4
Read87166	PKD1P4	PKD1P1
Read22082	PKD1P4	PKD1P2
Read38393	PKD1P3	PKD1P3
Read45411	PKD1	PKD1
Read2136	PKD1P4	PKD1P1
Read7728	PKD1P4	PKD1P4
Read92747	PKD1	PKD1
Read58899	PKD1P5	PKD1P5
Read42247	PKD1P1	PKD1P1
Read8021	PKD1	PKD1
Read69894	PKD1P6	PKD1P6
Read66490	PKD1P6	PKD1P6
Read31517	PKD1P6	PKD1P6
Read21207	PKD1P2	PKD1P5
Read70291	PKD1P2	PKD1P2
Read76184	PKD1P1	PKD1P1
Read36783	PKD1P1	PKD1P3
Read57734	PKD1P1	PKD1P3
Read50346	PKD1P3	PKD1P3
Read3468	PKD1P6	PKD1P6
Read12851	PKD1P5	PKD1P5
Read27926	PKD1	PKD1
Read78018	PKD1P2	PKD1P2
Read58723	PKD1	PKD1
Read89727	PKD1P6	PKD1P6
Read50093	PKD1P2	PKD1P2
Read9416	PKD1P2	PKD1P2
Read51628	PKD1	PKD1
Read60755	PKD1P5	PKD1P5
Read26352	PKD1P3	PKD1P4
Read73602	PKD1P6	PKD1P6
Read58092	PKD1P6	PKD1P6
Read48805	PKD1P5	PKD1P5
Read86047	PKD1P5	PKD1P5
Read5368	PKD1P5	PKD1P5
Read49639	PKD1P3	PKD1P3
Read51494	PKD1P1	PKD1P3
Read68919	PKD1P5	PKD1P5
Read40148	PKD1	PKD1
Read34318	PKD1P3	PKD1P3
Read46836	PKD1P2	PKD1P5
Read64196	PKD1P2	PKD1P2
Read80640	PKD1P5	PKD1P5
Read95344	PKD1P6	PKD1P6
Read83238	PKD1P5	PKD1P2
Read62409	PKD1P6	PKD1P6
Read26083	PKD1P4	PKD1P4
Read53947	PKD1P3	PKD1P3
Read65028	PKD1P1	PKD1P1
Read2673	PKD1P2	PKD1P2
Read36401	PKD1P3	PKD1P3
Read55418	PKD1P5	PKD1P4
Read14048	PKD1P1	PKD1P1
Read39110	PKD1P2	PKD1P5
Read28228	PKD1P1	PKD1P2
Read77605	PKD1P3	PKD1P4
Read64171	PKD1P1	PKD1P1
Read2170	PKD1P2	PKD1P2
Read81323	PKD1P1	PKD1P5
Read94607	PKD1P1	PKD1P3
Read8845	PKD1	PKD1
Read92089	PKD1	PKD1
Read31745	PKD1P6	PKD1P6
Read3562	PKD1P4	PKD1P3
Read83582	PKD1P4	PKD1P2
Read97889	PKD1P2	PKD1P2
Read61538	PKD1P3	PKD1P3
Read20671	PKD1	PKD1
Read13160	PKD1P1	PKD1
Read15654	PKD1P2	PKD1P4
Read16841	PKD1P4	PKD1P2
Read83610	PKD1P6	PKD1P6
Read37682	PKD1P1	PKD1P5
Read44408	PKD1P3	PKD1P3
Read88657	PKD1P6	PKD1P6
Read20946	PKD1P3	PKD1P1
Read81197	PKD1P5	PKD1P5
Read46949	PKD1P6	PKD1P6
Read79506	PKD1P3	PKD1P6
Read9472	PKD1P3	PKD1P3
Read66305	PKD1P4	PKD1P2
Read4962	PKD1	PKD1
Read3172	PKD1	PKD1
Read18760	PKD1P4	PKD1P4
Read83648	PKD1P6	PKD1P6
Read13678	PKD1P2	PKD1P1
Read84952	PKD1P1	PKD1
Read12452	PKD1P6	PKD1P6
Read19619	PKD1P4	PKD1P4
Read5995	PKD1P6	PKD1P6
Read55075	PKD1P5	PKD1P2
Read43872	PKD1P5	PKD1P3
Read82199	PKD1P5	PKD1P2
Read38129	PKD1P6	PKD1P6
Read61143	PKD1P1	PKD1
Read64440	PKD1P6	PKD1P6
Read64541	PKD1	PKD1
Read57269	PKD1P1	PKD1P1
Read22932	PKD1	PKD1
Read68915	PKD1P5	PKD1P5
Read10051	PKD1P6	PKD1P6
Read81152	PKD1P6	PKD1P6
Read28626	PKD1P3	PKD1P3
Read87806	PKD1P3	PKD1P3
Read85611	PKD1P5	PKD1P5
Read72960	PKD1P4	PKD1P4
Read17686	PKD1P2	PKD1P5
Read97900	PKD1P6	PKD1P6
Read26535	PKD1	PKD1
Read19480	PKD1	PKD1
Read79573	PKD1	PKD1
Read48885	PKD1P3	PKD1P1
Read58410	PKD1	PKD1
Read94331	PKD1P6	PKD1P6
Read78527	PKD1P2	PKD1P2
Read68062	PKD1P4	PKD1P4
Read29776	PKD1P2	PKD1P4
Read43857	PKD1P3	PKD1P3
Read74517	PKD1P3	PKD1P3
Read45180	PKD1	PKD1
Read27380	PKD1	PKD1
Read64180	PKD1P4	PKD1P2
Read35685	PKD1	PKD1
Read50341	PKD1P2	PKD1P1
Read49536	PKD1P4	PKD1P1
Read81212	PKD1P1	PKD1P1
Read63396	PKD1P6	PKD1P6
Read58632	PKD1P2	PKD1P2
Read23885	PKD1P2	PKD1P3
Read15221	PKD1P6	PKD1P6
Read52996	PKD1P5	PKD1P5
Read83165	PKD1P1	PKD1P4
Read17213	PKD1	PKD1
Read99256	PKD1P1	PKD1P1
Read64125	PKD1P5	PKD1P5
Read59682	PKD1P3	PKD1P3
Read49800	PKD1P6	PKD1P1
Read90503	PKD1	PKD1
Read3820	PKD1P1	PKD1P1
Read45031	PKD1P3	PKD1P3
Read87796	PKD1P6	PKD1P6
Read64535	PKD1P3	PKD1P3
Read24307	PKD1P2	PKD1P2
Read37788	PKD1P3	PKD1P3
Read19895	PKD1P4	PKD1P6
Read54491	PKD1P3	PKD1P3
Read37284	PKD1P1	PKD1P3
Read2990	PKD1	PKD1
Read1589	PKD1P4	PKD1P3
Read67930	PKD1P6	PKD1P6
Read22652	PKD1P6	PKD1P6
Read62986	PKD1P6	PKD1P6
Read60284	PKD1P3	PKD1P1
Read68901	PKD1P3	PKD1P1
Read70369	PKD1P5	PKD1P5
Read2098	PKD1P5	PKD1P1
Read61040	PKD1P1	PKD1P1
Read76032	PKD1P6	PKD1P6
Read77084	PKD1P6	PKD1P6
Read20975	PKD1	PKD1
Read53424	PKD1P3	PKD1P3
Read8940	PKD1P5	PKD1P5
Read35040	PKD1P3	PKD1P1
Read81972	PKD1P5	PKD1P5
Read3345	PKD1P5	PKD1P2
Read86539	PKD1P6	PKD1P6
Read13810	PKD1P1	PKD1P1
Read24712	PKD1P6	PKD1P3
Read4157	PKD1P2	PKD1P2
Read43361	PKD1P3	PKD1P6
Read69804	PKD1	PKD1
Read26325	PKD1P2	PKD1P4
Read49874	PKD1P3	PKD1P3
Read92639	PKD1P5	PKD1P5
Read21892	PKD1P6	PKD1P6
Read66037	PKD1P5	PKD1P5
Read45961	PKD1P1	PKD1P4
Read19251	PKD1P6	PKD1P6
Read55273	PKD1P4	PKD1P2
Read76964	PKD1P2	PKD1P2
Read18118	PKD1P5	PKD1P5
Read57003	PKD1P4	PKD1P2
Read47074	PKD1	PKD1
Read1072	PKD1P2	PKD1P5
Read59228	PKD1P1	PKD1P5
Read86032	PKD1P2	PKD1P5
Read79212	PKD1P6	PKD1P6
Read76298	PKD1	PKD1
Read69761	PKD1P5	PKD1P1
Read811	PKD1P6	PKD1P6
Read50264	PKD1P3	PKD1P5
Read39868	PKD1	PKD1
Read51067	PKD1	PKD1
Read39571	PKD1P5	PKD1P1
Read63030	PKD1P5	PKD1P5
Read70188	PKD1	PKD1
Read34702	PKD1P2	PKD1P4
Read67062	PKD1P5	PKD1P5
Read1694	PKD1P3	PKD1P3
Read64942	PKD1P5	PKD1P2
Read47790	PKD1P5	PKD1P5
Read12615	PKD1	PKD1
Read79655	PKD1P6	PKD1P6
Read38713	PKD1P3	PKD1P1
Read42760	PKD1	PKD1
Read15480	PKD1P6	PKD1P6
Read40121	PKD1P1	PKD1P3
Read68544	PKD1P1	PKD1P1
Read73078	PKD1P6	PKD1P6
Read42340	PKD1P1	PKD1P4
Read4438	PKD1P1	PKD1P1
Read44636	PKD1P3	PKD1P3
Read75415	PKD1	PKD1
Read36727	PKD1P6	PKD1P6
Read47233	PKD1P4	PKD1P6
Read16846	PKD1P1	PKD1P1
Read99739	PKD1P6	PKD1P6
Read76065	PKD1P4	PKD1P6
Read91788	PKD1P5	PKD1P5
Read55268	PKD1P4	PKD1P1
Read78080	PKD1P1	PKD1P4
Read76282	PKD1P4	PKD1P4
Read56715	PKD1P3	PKD1P3
Read48013	PKD1P4	PKD1P1
Read35112	PKD1P2	PKD1P5
Read67544	PKD1P4	PKD1P1
Read71397	PKD1P1	PKD1P3
Read36113	PKD1P3	PKD1P3
Read82949	PKD1P2	PKD1P4
Read46708	PKD1P2	PKD1P2
Read48299	PKD1P3	PKD1P5
Read3297	PKD1P5	PKD1P5
Read75323	PKD1P1	PKD1P1
Read62635	PKD1P1	PKD1P3
Read94004	PKD1P4	PKD1P4
Read76230	PKD1P2	PKD1P2
Read32218	PKD1P3	PKD1P1
Read35026	PKD1P1	PKD1P1
Read55353	PKD1P5	PKD1P2
Read36611	PKD1	PKD1
Read45204	PKD1	PKD1
Read48584	PKD1P2	PKD1P4
Read53625	PKD1P3	PKD1P3
Read67690	PKD1P3	PKD1P3
Read15430	PKD1P4	PKD1P4
Read20255	PKD1P3	PKD1P3
Read25236	PKD1	PKD1
Read50772	PKD1P1	PKD1P5
Read12189	PKD1P4	PKD1P4
Read17435	PKD1P3	PKD1P3
Read8560	PKD1P6	PKD1P6
Read14746	PKD1P5	PKD1P5
Read44468	PKD1P2	PKD1P2
Read80959	PKD1	PKD1
Read62816	PKD1P1	PKD1P4
Read57920	PKD1	PKD1
Read78480	PKD1P5	PKD1P5
Read78772	PKD1	PKD1
Read1411	PKD1P6	PKD1P6
Read97198	PKD1	PKD1
Read46085	PKD1P4	PKD1P1
Read40675	PKD1P6	PKD1P6
Read55789	PKD1P1	PKD1P3
Read44997	PKD1P3	PKD1P4
Read44290	PKD1P5	PKD1P2
Read94974	PKD1	PKD1
Read7419	PKD1P2	PKD1P1
Read73144	PKD1P4	PKD1P2
Read44330	PKD1P2	PKD1P2
Read96227	PKD1P5	PKD1P5
Read72290	PKD1P5	PKD1P5
Read40661	PKD1P2	PKD1P5
Read44181	PKD1	PKD1
Read86695	PKD1P6	PKD1P6
Read96571	PKD1P5	PKD1P5
Read66756	PKD1P5	PKD1P2
Read52923	PKD1	PKD1
Read41673	PKD1	PKD1
Read62006	PKD1P4	PKD1P2
Read33949	PKD1P1	PKD1P2
Read52716	PKD1P3	PKD1P3
Read68306	PKD1P4	PKD1P3
Read86729	PKD1P6	PKD1P6
Read61195	PKD1P4	PKD1P1
Read95375	PKD1P1	PKD1P5
Read19769	PKD1P4	PKD1P4
Read1987	PKD1P2	PKD1P2
Read62306	PKD1P3	PKD1P3
Read56797	PKD1P3	PKD1P3
Read88458	PKD1	PKD1
Read12206	PKD1P6	PKD1P6
Read39231	PKD1P5	PKD1P4
Read32262	PKD1P1	PKD1P1
Read99632	PKD1P4	PKD1P2
Read81569	PKD1P3	PKD1P5
Read98881	PKD1P5	PKD1P5
Read88396	PKD1P2	PKD1P2
Read31360	PKD1P6	PKD1P6
Read73388	PKD1P5	PKD1P5
Read33100	PKD1P6	PKD1P6
Read76557	PKD1P6	PKD1P6
Read79005	PKD1P6	PKD1P6
Read15638	PKD1	PKD1
Read53126	PKD1P3	PKD1P3
Read66345	PKD1P2	PKD1P4
Read38881	PKD1	PKD1
Read86256	PKD1P2	PKD1P2
Read21907	PKD1P2	PKD1P5
Read13721	PKD1	PKD1
Read3630	PKD1P1	PKD1P1
