Read_Name	Origin_Gene	Mapped_Gene
Read4963	PKD1P3	PKD1P3
Read37791	PKD1P2	PKD1P5
Read41365	PKD1	PKD1
Read52150	PKD1P6	PKD1P6
Read60244	PKD1P3	PKD1P3
Read14019	PKD1P6	PKD1P3
Read77012	PKD1	PKD1
Read42113	PKD1P6	PKD1P6
Read75561	PKD1P3	PKD1P3
Read88253	PKD1P6	PKD1P6
Read37290	PKD1P6	PKD1P6
Read97403	PKD1P6	PKD1P6
Read72345	PKD1P6	PKD1P6
Read22409	PKD1	PKD1
Read87290	PKD1	PKD1
Read12583	PKD1P3	PKD1P3
Read13632	PKD1P6	PKD1P6
Read13301	PKD1	PKD1
Read73125	PKD1	PKD1
Read58807	PKD1P3	PKD1P3
Read51095	PKD1P3	PKD1P3
Read93742	PKD1P6	PKD1P6
Read44798	PKD1P3	PKD1P3
Read3471	PKD1P2	PKD1P6
Read18991	PKD1P6	PKD1P6
Read16051	PKD1P6	PKD1P6
Read97598	PKD1P5	PKD1P5
Read30016	PKD1P6	PKD1P6
Read97010	PKD1P6	PKD1P6
Read62876	PKD1P4	PKD1P4
Read18840	PKD1P6	PKD1P6
Read48303	PKD1	PKD1
Read42833	PKD1P4	PKD1P4
Read9474	PKD1P6	PKD1P6
Read29024	PKD1	PKD1
Read6621	PKD1P6	PKD1P6
Read36681	PKD1	PKD1
Read23971	PKD1	PKD1
Read26808	PKD1P1	PKD1P1
Read61790	PKD1	PKD1
Read11118	PKD1P6	PKD1P6
Read42609	PKD1P6	PKD1P6
Read68509	PKD1	PKD1
Read23135	PKD1	PKD1
Read32687	PKD1P6	PKD1P6
Read74476	PKD1P2	PKD1P2
Read15304	PKD1	PKD1
Read5654	PKD1	PKD1
Read96452	PKD1	PKD1
Read60287	PKD1	PKD1
Read696	PKD1P6	PKD1P6
Read81328	PKD1P5	PKD1P5
Read81700	PKD1P5	PKD1P5
Read36242	PKD1	PKD1
Read68284	PKD1P6	PKD1P6
Read31799	PKD1	PKD1
Read72359	PKD1	PKD1
Read69343	PKD1P5	PKD1P5
Read94444	PKD1P6	PKD1P6
Read44825	PKD1	PKD1
Read92789	PKD1P1	PKD1P1
Read29498	PKD1	PKD1
Read24426	PKD1P2	PKD1P2
Read96355	PKD1	PKD1
Read40509	PKD1P6	PKD1P6
Read39756	PKD1P3	PKD1P3
Read55437	PKD1	PKD1
Read73119	PKD1P6	PKD1P6
Read91422	PKD1	PKD1
Read86207	PKD1P6	PKD1P6
Read13849	PKD1P5	PKD1P5
Read91912	PKD1P6	PKD1P6
Read85205	PKD1	PKD1
Read9119	PKD1	PKD1
Read80334	PKD1P2	PKD1P2
Read46452	PKD1P4	PKD1P4
Read26579	PKD1P6	PKD1P6
Read69298	PKD1P5	PKD1P5
Read95542	PKD1P5	PKD1P5
Read89099	PKD1P3	PKD1P3
Read51807	PKD1P4	PKD1P4
Read70189	PKD1	PKD1
Read80703	PKD1	PKD1
Read78232	PKD1	PKD1
Read29314	PKD1P6	PKD1P6
Read71788	PKD1P5	PKD1P5
Read37038	PKD1	PKD1
Read99089	PKD1P1	PKD1P1
Read36542	PKD1	PKD1
Read38799	PKD1	PKD1
Read52048	PKD1P4	PKD1P4
Read73767	PKD1P6	PKD1P6
Read42105	PKD1	PKD1
Read56159	PKD1P2	PKD1P2
Read23411	PKD1P6	PKD1P6
Read39062	PKD1	PKD1
Read58620	PKD1P2	PKD1P2
Read60983	PKD1P3	PKD1P3
Read66036	PKD1P1	PKD1P1
Read30104	PKD1P6	PKD1P6
Read48477	PKD1	PKD1
Read14913	PKD1P6	PKD1P6
Read35911	PKD1	PKD1
Read34667	PKD1P6	PKD1P6
Read47731	PKD1	PKD1
Read92868	PKD1P3	PKD1P1
Read54063	PKD1	PKD1
Read75222	PKD1	PKD1
Read639	PKD1P6	PKD1P6
Read72099	PKD1	PKD1
Read15626	PKD1	PKD1
Read76716	PKD1P6	PKD1P6
Read80281	PKD1	PKD1
Read42269	PKD1P4	PKD1P4
Read80840	PKD1P6	PKD1P6
Read60579	PKD1P2	PKD1P2
Read55277	PKD1P6	PKD1
Read72296	PKD1P2	PKD1P2
Read83121	PKD1	PKD1
Read4547	PKD1P3	PKD1P3
Read5050	PKD1P2	PKD1P2
Read42137	PKD1	PKD1
Read46719	PKD1	PKD1
Read283	PKD1P2	PKD1P2
Read46206	PKD1	PKD1
Read15581	PKD1P6	PKD1P6
Read43087	PKD1P3	PKD1P3
Read78776	PKD1P2	PKD1P2
Read46925	PKD1P6	PKD1P6
Read54508	PKD1	PKD1
Read2178	PKD1P6	PKD1P6
Read8437	PKD1P6	PKD1P6
Read41726	PKD1P6	PKD1P6
Read2561	PKD1P6	PKD1P6
Read44388	PKD1	PKD1
Read62201	PKD1	PKD1
Read30911	PKD1P6	PKD1P6
Read36170	PKD1P6	PKD1P6
Read86473	PKD1	PKD1
Read34346	PKD1P5	PKD1P5
Read84434	PKD1P3	PKD1P3
Read76418	PKD1P4	PKD1P4
Read60905	PKD1P2	PKD1P2
Read30120	PKD1	PKD1
Read12525	PKD1P6	PKD1P6
Read80571	PKD1P4	PKD1P4
Read99408	PKD1	PKD1
Read44049	PKD1	PKD1
Read52780	PKD1P5	PKD1P5
Read63608	PKD1P6	PKD1P6
Read41178	PKD1P6	PKD1P6
Read66824	PKD1	PKD1
Read19186	PKD1	PKD1
Read86383	PKD1P6	PKD1P6
Read83345	PKD1	PKD1
Read70325	PKD1	PKD1
Read68169	PKD1P6	PKD1P6
Read68686	PKD1	PKD1
Read3935	PKD1	PKD1
Read12446	PKD1P5	PKD1P5
Read59115	PKD1	PKD1
Read96691	PKD1P2	PKD1P2
Read76262	PKD1P6	PKD1P6
Read43745	PKD1P3	PKD1P3
Read24521	PKD1P3	PKD1P3
Read60071	PKD1	PKD1
Read39479	PKD1P6	PKD1P6
Read58842	PKD1P6	PKD1P6
Read86547	PKD1P2	PKD1P2
Read52716	PKD1	PKD1
Read15233	PKD1P6	PKD1P6
Read68828	PKD1	PKD1
Read17186	PKD1	PKD1
Read34122	PKD1P4	PKD1P4
Read28115	PKD1P5	PKD1P5
Read81289	PKD1P6	PKD1P6
Read92624	PKD1	PKD1
Read23656	PKD1	PKD1
Read48198	PKD1P6	PKD1P2
Read98316	PKD1P3	PKD1P3
Read76080	PKD1P6	PKD1P6
Read45377	PKD1	PKD1
Read7019	PKD1	PKD1
Read14885	PKD1	PKD1
Read50016	PKD1P2	PKD1P2
Read38773	PKD1	PKD1
Read82506	PKD1P6	PKD1P6
Read59770	PKD1P6	PKD1P6
Read28181	PKD1P6	PKD1P6
Read46636	PKD1P3	PKD1P3
Read37052	PKD1	PKD1
Read43137	PKD1P2	PKD1P2
Read51822	PKD1	PKD1
Read35091	PKD1	PKD1
Read3523	PKD1P6	PKD1P6
Read76711	PKD1P6	PKD1P6
Read35127	PKD1	PKD1
Read1480	PKD1	PKD1
Read33461	PKD1P2	PKD1P5
Read55710	PKD1P2	PKD1P2
Read75357	PKD1	PKD1
Read28599	PKD1P6	PKD1P6
Read67509	PKD1P4	PKD1P4
Read41721	PKD1P5	PKD1P5
Read90032	PKD1	PKD1
Read39073	PKD1	PKD1
Read32296	PKD1	PKD1
Read14228	PKD1P6	PKD1P6
Read92774	PKD1P3	PKD1P3
Read49016	PKD1	PKD1
Read77710	PKD1P6	PKD1P6
Read8114	PKD1	PKD1
Read91262	PKD1P1	PKD1P1
Read30352	PKD1	PKD1
Read62783	PKD1P1	PKD1P1
Read43281	PKD1P6	PKD1P6
Read70524	PKD1P1	PKD1P1
Read28732	PKD1	PKD1
Read55162	PKD1	PKD1
Read99633	PKD1P6	PKD1P6
Read86817	PKD1P6	PKD1P6
Read52025	PKD1	PKD1
Read8178	PKD1P1	PKD1P1
Read57114	PKD1P2	PKD1P2
Read50224	PKD1P4	PKD1P4
Read26465	PKD1P2	PKD1P2
Read27837	PKD1P4	PKD1P4
Read41069	PKD1P6	PKD1P6
Read55177	PKD1	PKD1
Read89608	PKD1P6	PKD1P6
Read25323	PKD1	PKD1
Read5984	PKD1P6	PKD1P6
Read78349	PKD1	PKD1
Read88689	PKD1	PKD1
Read24471	PKD1	PKD1
Read14755	PKD1	PKD1
Read72123	PKD1	PKD1
Read18045	PKD1	PKD1
Read70162	PKD1P6	PKD1P6
Read72629	PKD1	PKD1
Read29910	PKD1P6	PKD1P6
Read22072	PKD1P6	PKD1P6
Read14296	PKD1P5	PKD1P5
Read70548	PKD1	PKD1
Read63163	PKD1P3	PKD1P1
Read46622	PKD1	PKD1
Read57632	PKD1P6	PKD1P6
Read92935	PKD1	PKD1
Read18323	PKD1P4	PKD1P4
Read77163	PKD1	PKD1
Read49848	PKD1	PKD1
Read73236	PKD1	PKD1
Read62352	PKD1P6	PKD1P6
Read24596	PKD1P6	PKD1P6
Read35257	PKD1P1	PKD1P1
Read76808	PKD1P5	PKD1P1
Read27286	PKD1P6	PKD1P6
Read65396	PKD1	PKD1
Read66772	PKD1	PKD1
Read35537	PKD1P2	PKD1P2
Read2883	PKD1	PKD1
Read30387	PKD1P3	PKD1P3
Read62169	PKD1P6	PKD1P6
Read1367	PKD1P6	PKD1P6
Read31195	PKD1P1	PKD1P1
Read21431	PKD1	PKD1
Read69415	PKD1	PKD1
Read78332	PKD1P2	PKD1P2
Read25606	PKD1P6	PKD1P6
Read64729	PKD1P6	PKD1P6
Read56370	PKD1	PKD1
Read78080	PKD1P6	PKD1P6
Read70975	PKD1P6	PKD1P6
Read6114	PKD1P6	PKD1P6
Read1730	PKD1	PKD1P6
Read19608	PKD1P3	PKD1P3
Read44474	PKD1P5	PKD1P5
Read58809	PKD1P6	PKD1P6
Read18390	PKD1P6	PKD1P6
Read28592	PKD1P6	PKD1P6
Read20257	PKD1	PKD1
Read89741	PKD1	PKD1
Read78936	PKD1P2	PKD1P2
Read32038	PKD1P6	PKD1P6
Read10096	PKD1P6	PKD1
Read25009	PKD1P6	PKD1P6
Read15712	PKD1P2	PKD1P2
Read60789	PKD1	PKD1
Read13509	PKD1P2	PKD1P2
Read24445	PKD1	PKD1
Read37597	PKD1P3	PKD1P3
Read30328	PKD1	PKD1
Read49880	PKD1	PKD1
Read36548	PKD1	PKD1
Read39723	PKD1	PKD1
Read93066	PKD1P5	PKD1P5
Read3214	PKD1P1	PKD1P1
Read35937	PKD1	PKD1
Read89838	PKD1	PKD1
Read32708	PKD1	PKD1
Read45600	PKD1	PKD1
Read88908	PKD1P1	PKD1P1
Read39697	PKD1P1	PKD1P1
Read51600	PKD1P2	PKD1P2
Read22285	PKD1P5	PKD1P5
Read54208	PKD1	PKD1
Read94473	PKD1P2	PKD1P2
Read61723	PKD1P6	PKD1P6
Read87723	PKD1P5	PKD1P5
Read73761	PKD1	PKD1
Read40171	PKD1	PKD1
Read4253	PKD1P6	PKD1P6
Read52958	PKD1P6	PKD1P6
Read61101	PKD1P6	PKD1
Read92191	PKD1	PKD1
Read68060	PKD1P2	PKD1P2
Read31074	PKD1	PKD1
Read91843	PKD1	PKD1
Read15656	PKD1P2	PKD1P2
Read87673	PKD1P2	PKD1P2
Read50530	PKD1P6	PKD1P6
Read88059	PKD1P4	PKD1P4
Read92730	PKD1	PKD1
Read1871	PKD1	PKD1
Read89980	PKD1P1	PKD1P5
Read95401	PKD1	PKD1
Read54989	PKD1P6	PKD1P6
Read89911	PKD1	PKD1
Read4318	PKD1	PKD1
Read65799	PKD1P4	PKD1P4
Read2436	PKD1P2	PKD1P2
Read84249	PKD1	PKD1
Read95050	PKD1P6	PKD1P3
Read78205	PKD1P4	PKD1P4
Read56514	PKD1P1	PKD1P1
Read88296	PKD1P2	PKD1P2
Read74006	PKD1P6	PKD1P6
Read89269	PKD1	PKD1
Read70584	PKD1P2	PKD1P2
Read20995	PKD1P6	PKD1P6
Read30950	PKD1	PKD1
Read48149	PKD1P1	PKD1P1
Read72657	PKD1	PKD1
Read12533	PKD1	PKD1
Read25164	PKD1	PKD1
Read62586	PKD1P3	PKD1P3
Read38181	PKD1	PKD1
Read51364	PKD1P6	PKD1P6
Read73746	PKD1P5	PKD1P5
Read73723	PKD1	PKD1
Read74658	PKD1P6	PKD1P6
Read11054	PKD1P6	PKD1P6
Read61920	PKD1P1	PKD1P4
Read97468	PKD1	PKD1
Read32827	PKD1P5	PKD1P5
Read60319	PKD1P4	PKD1P4
Read23427	PKD1P2	PKD1P2
Read51656	PKD1P3	PKD1P3
Read86630	PKD1P3	PKD1P3
Read3262	PKD1	PKD1
Read72179	PKD1P1	PKD1P1
Read61357	PKD1	PKD1
Read20547	PKD1P6	PKD1P6
Read285	PKD1P4	PKD1P4
Read25841	PKD1P6	PKD1P6
Read16061	PKD1P3	PKD1P3
Read53455	PKD1	PKD1
Read78766	PKD1P5	PKD1P6
Read89498	PKD1P2	PKD1P2
Read86733	PKD1P3	PKD1P3
Read27486	PKD1P2	PKD1P2
Read96960	PKD1P5	PKD1P5
Read67660	PKD1P6	PKD1P6
Read56498	PKD1P6	PKD1P6
Read43922	PKD1P3	PKD1P3
Read68743	PKD1	PKD1
Read1978	PKD1	PKD1
Read1337	PKD1P6	PKD1P6
Read2750	PKD1P4	PKD1P4
Read61829	PKD1P5	PKD1
Read76491	PKD1	PKD1
Read2366	PKD1P4	PKD1P4
Read981	PKD1	PKD1
Read94307	PKD1P5	PKD1P5
Read12645	PKD1P6	PKD1P6
Read83948	PKD1	PKD1
Read69634	PKD1P6	PKD1P6
Read17781	PKD1	PKD1
Read10905	PKD1P6	PKD1P6
Read30168	PKD1P6	PKD1P6
Read84964	PKD1	PKD1
Read22895	PKD1P2	PKD1P2
Read52291	PKD1	PKD1
Read44068	PKD1P1	PKD1P1
Read59795	PKD1	PKD1
Read87371	PKD1	PKD1
Read72266	PKD1P6	PKD1P6
Read58101	PKD1P1	PKD1P1
Read55857	PKD1	PKD1
Read4875	PKD1P3	PKD1P6
Read15228	PKD1P1	PKD1P1
Read25397	PKD1	PKD1
Read97363	PKD1	PKD1
Read90594	PKD1	PKD1
Read9067	PKD1P6	PKD1P6
Read81366	PKD1P2	PKD1P2
Read22170	PKD1	PKD1
Read67061	PKD1P6	PKD1P6
Read8313	PKD1P6	PKD1P6
Read47615	PKD1P6	PKD1P6
Read8111	PKD1	PKD1
Read7131	PKD1	PKD1
Read86399	PKD1	PKD1
Read93282	PKD1	PKD1
Read75575	PKD1	PKD1
Read60171	PKD1P6	PKD1P6
Read40473	PKD1P1	PKD1P4
Read39588	PKD1	PKD1
Read70568	PKD1P4	PKD1P4
Read86744	PKD1P2	PKD1P2
Read15946	PKD1P3	PKD1P3
Read60975	PKD1	PKD1
Read87306	PKD1P5	PKD1P5
Read14939	PKD1	PKD1
Read50785	PKD1	PKD1
Read61491	PKD1	PKD1
Read7605	PKD1P6	PKD1P6
Read64498	PKD1P3	PKD1P3
Read71018	PKD1	PKD1
Read67161	PKD1P3	PKD1P3
Read2915	PKD1P4	PKD1P4
Read96083	PKD1P4	PKD1P4
Read27383	PKD1P3	PKD1P3
Read61798	PKD1	PKD1
Read69096	PKD1	PKD1
Read45148	PKD1P1	PKD1P1
Read74623	PKD1P3	PKD1P3
Read56566	PKD1	PKD1
Read36625	PKD1	PKD1
Read41664	PKD1	PKD1
Read35116	PKD1P6	PKD1P6
Read63633	PKD1	PKD1
Read60140	PKD1P1	PKD1P1
Read79725	PKD1P3	PKD1P3
Read40516	PKD1P6	PKD1P6
Read45576	PKD1P3	PKD1P3
Read15533	PKD1P6	PKD1P6
Read89121	PKD1P6	PKD1P6
Read80907	PKD1P6	PKD1P6
Read62668	PKD1P3	PKD1P3
Read36446	PKD1P2	PKD1P2
Read3617	PKD1P5	PKD1P5
Read5941	PKD1	PKD1
Read44508	PKD1	PKD1
Read89555	PKD1P6	PKD1P6
Read62459	PKD1P4	PKD1P4
Read90757	PKD1	PKD1
Read1655	PKD1	PKD1
Read51207	PKD1	PKD1
Read84913	PKD1	PKD1
Read86169	PKD1	PKD1
Read89625	PKD1P2	PKD1P2
Read1601	PKD1	PKD1
Read84318	PKD1P6	PKD1P6
Read71127	PKD1	PKD1
Read96007	PKD1	PKD1
Read82813	PKD1P6	PKD1P6
Read96822	PKD1P6	PKD1P6
Read8619	PKD1P2	PKD1P2
Read62389	PKD1P6	PKD1P6
Read54380	PKD1P3	PKD1P3
Read27048	PKD1P6	PKD1P6
Read92024	PKD1P6	PKD1P6
Read66994	PKD1P6	PKD1P6
Read41488	PKD1P3	PKD1P3
Read31461	PKD1P6	PKD1P6
Read57441	PKD1P6	PKD1P6
Read2088	PKD1	PKD1
Read54616	PKD1P3	PKD1P3
Read95773	PKD1P6	PKD1P6
Read1005	PKD1P1	PKD1P1
Read84799	PKD1P3	PKD1P3
Read32640	PKD1	PKD1
Read68440	PKD1P6	PKD1P3
Read17111	PKD1P5	PKD1P5
Read89224	PKD1	PKD1
Read98560	PKD1P1	PKD1P1
Read76859	PKD1	PKD1
Read16167	PKD1P6	PKD1P6
Read12165	PKD1P6	PKD1P6
Read48219	PKD1P6	PKD1P6
Read29137	PKD1	PKD1
Read76924	PKD1P3	PKD1P3
Read20970	PKD1P3	PKD1P3
Read4022	PKD1	PKD1
Read55066	PKD1P6	PKD1P2
Read88119	PKD1P4	PKD1P4
Read38492	PKD1P4	PKD1P2
Read63857	PKD1	PKD1
Read63336	PKD1	PKD1
Read91502	PKD1P6	PKD1P6
Read20524	PKD1	PKD1
Read67124	PKD1P6	PKD1P6
Read65132	PKD1P3	PKD1P3
Read93517	PKD1P6	PKD1P6
Read85523	PKD1P1	PKD1P1
Read31797	PKD1	PKD1P1
Read463	PKD1	PKD1
Read40536	PKD1P6	PKD1P6
Read12693	PKD1	PKD1
Read43238	PKD1P2	PKD1P2
Read4712	PKD1P4	PKD1P4
Read28517	PKD1P5	PKD1P5
Read84305	PKD1	PKD1
Read35218	PKD1P6	PKD1P6
Read8020	PKD1	PKD1
Read33574	PKD1P2	PKD1P2
Read22729	PKD1P6	PKD1P6
Read69945	PKD1	PKD1
Read86691	PKD1P2	PKD1P2
Read46829	PKD1P1	PKD1P1
Read94264	PKD1P4	PKD1P4
Read89311	PKD1	PKD1
Read24165	PKD1	PKD1
Read24844	PKD1	PKD1
Read35105	PKD1P2	PKD1P2
Read3336	PKD1P2	PKD1P2
Read86074	PKD1P3	PKD1P3
Read12262	PKD1	PKD1
Read36686	PKD1P6	PKD1P6
Read51470	PKD1P6	PKD1P6
Read3790	PKD1P1	PKD1P1
Read6548	PKD1P4	PKD1P4
Read31914	PKD1	PKD1
Read75709	PKD1	PKD1
Read98046	PKD1P2	PKD1P2
Read59196	PKD1P6	PKD1P6
Read52652	PKD1	PKD1
Read50188	PKD1	PKD1
Read15444	PKD1P6	PKD1P6
Read15307	PKD1P6	PKD1P6
Read86472	PKD1P6	PKD1P6
Read76308	PKD1P1	PKD1
Read70903	PKD1P6	PKD1P6
Read41531	PKD1P6	PKD1P6
Read78580	PKD1P6	PKD1P6
Read18198	PKD1P6	PKD1P6
Read26648	PKD1	PKD1
Read29373	PKD1	PKD1
Read74256	PKD1	PKD1
Read22040	PKD1	PKD1
Read9354	PKD1P3	PKD1P3
Read29486	PKD1P6	PKD1P6
Read30752	PKD1	PKD1
Read67306	PKD1P3	PKD1P6
Read85909	PKD1P6	PKD1P6
Read46059	PKD1P6	PKD1P6
Read75344	PKD1P1	PKD1P1
Read26740	PKD1P4	PKD1P4
Read84627	PKD1P6	PKD1P6
Read13900	PKD1	PKD1
Read48507	PKD1	PKD1
Read80318	PKD1P6	PKD1P6
Read10706	PKD1P3	PKD1P3
Read19764	PKD1P2	PKD1P2
Read37195	PKD1	PKD1
Read54657	PKD1P2	PKD1P2
Read98139	PKD1P6	PKD1P6
Read40111	PKD1P6	PKD1P6
Read58780	PKD1P5	PKD1P5
Read87062	PKD1P6	PKD1P6
Read71333	PKD1	PKD1
Read12426	PKD1	PKD1
Read17672	PKD1	PKD1
Read19415	PKD1P3	PKD1P3
Read45082	PKD1P6	PKD1P6
Read88561	PKD1P2	PKD1P2
Read29062	PKD1	PKD1
Read71478	PKD1	PKD1
Read2516	PKD1P6	PKD1P6
Read34072	PKD1P6	PKD1P6
Read98545	PKD1P6	PKD1P6
Read57194	PKD1	PKD1
Read34914	PKD1	PKD1
Read76229	PKD1P6	PKD1P6
Read8199	PKD1P5	PKD1P5
Read5071	PKD1	PKD1
Read27243	PKD1P6	PKD1P6
Read5962	PKD1P5	PKD1P5
Read91818	PKD1	PKD1
Read22993	PKD1P3	PKD1P3
Read51497	PKD1	PKD1
Read54181	PKD1P6	PKD1P6
Read71944	PKD1P6	PKD1P6
Read37091	PKD1	PKD1
Read95827	PKD1P1	PKD1P1
Read81003	PKD1P6	PKD1P6
Read90449	PKD1	PKD1
Read50587	PKD1P1	PKD1P1
Read25930	PKD1P2	PKD1P2
Read82775	PKD1P5	PKD1P5
Read56889	PKD1P6	PKD1
Read70867	PKD1P3	PKD1P3
Read68256	PKD1P6	PKD1P6
Read76509	PKD1P6	PKD1P6
Read35515	PKD1	PKD1
Read80673	PKD1P6	PKD1P6
Read11601	PKD1P3	PKD1P3
Read92841	PKD1P6	PKD1P6
Read36885	PKD1	PKD1
Read1478	PKD1P5	PKD1P5
Read24882	PKD1P3	PKD1P3
Read92166	PKD1P6	PKD1P6
Read99306	PKD1P6	PKD1P6
Read73274	PKD1P6	PKD1P6
Read97293	PKD1P4	PKD1P4
Read38671	PKD1P2	PKD1P2
Read15029	PKD1P6	PKD1P6
Read97787	PKD1P6	PKD1P6
Read26600	PKD1P6	PKD1P6
Read38067	PKD1P6	PKD1P6
Read6117	PKD1	PKD1
Read91867	PKD1	PKD1
Read26146	PKD1P5	PKD1P5
Read62923	PKD1P6	PKD1P6
Read72797	PKD1P6	PKD1P6
Read36707	PKD1P6	PKD1P6
Read72175	PKD1P6	PKD1P6
Read96848	PKD1	PKD1
Read45873	PKD1P3	PKD1P3
Read18671	PKD1	PKD1
Read99645	PKD1P4	PKD1P4
Read61854	PKD1	PKD1
Read14398	PKD1	PKD1
Read35869	PKD1P6	PKD1P6
Read24004	PKD1P6	PKD1P6
Read27824	PKD1P6	PKD1P6
Read58900	PKD1P2	PKD1P2
Read16449	PKD1P6	PKD1P6
Read31766	PKD1P2	PKD1P2
Read25815	PKD1P3	PKD1P3
Read79670	PKD1P6	PKD1P6
Read57187	PKD1P6	PKD1P6
Read25946	PKD1P1	PKD1P1
Read96808	PKD1P6	PKD1P6
Read8028	PKD1P4	PKD1P4
Read67479	PKD1P6	PKD1P6
Read3888	PKD1	PKD1
Read40248	PKD1	PKD1
Read87003	PKD1	PKD1
Read84845	PKD1P6	PKD1P6
Read40694	PKD1	PKD1
Read34214	PKD1	PKD1
Read10807	PKD1P6	PKD1P6
Read98787	PKD1	PKD1
Read58011	PKD1	PKD1
Read13606	PKD1P2	PKD1P2
Read82241	PKD1P6	PKD1P6
Read228	PKD1	PKD1
Read17395	PKD1P1	PKD1P1
Read54356	PKD1P6	PKD1P6
Read35397	PKD1P1	PKD1P1
Read82295	PKD1P1	PKD1P1
Read37753	PKD1P5	PKD1P5
Read38789	PKD1	PKD1
Read3521	PKD1P6	PKD1P6
Read88081	PKD1P2	PKD1P2
Read13056	PKD1P6	PKD1P6
Read64742	PKD1P6	PKD1P6
Read58427	PKD1	PKD1
Read58246	PKD1P6	PKD1P6
Read7407	PKD1P2	PKD1P2
Read78561	PKD1P3	PKD1P3
Read48496	PKD1P2	PKD1P2
Read82761	PKD1	PKD1
Read93730	PKD1	PKD1
Read274	PKD1	PKD1
Read29538	PKD1	PKD1
Read71422	PKD1P4	PKD1P4
Read50512	PKD1P6	PKD1P6
Read14775	PKD1P3	PKD1P3
Read67328	PKD1	PKD1
Read81229	PKD1P1	PKD1P3
Read27316	PKD1P6	PKD1P6
Read316	PKD1	PKD1
Read51965	PKD1P3	PKD1P3
Read77746	PKD1P5	PKD1P5
Read23248	PKD1P6	PKD1P6
Read7175	PKD1	PKD1
Read82055	PKD1P6	PKD1P6
Read38673	PKD1P1	PKD1P1
Read96115	PKD1P3	PKD1P3
Read70588	PKD1P1	PKD1P1
Read25161	PKD1	PKD1
Read66411	PKD1	PKD1
Read15091	PKD1P1	PKD1P1
Read34365	PKD1P6	PKD1P6
Read52935	PKD1P3	PKD1P3
Read95250	PKD1P6	PKD1P6
Read74538	PKD1P3	PKD1P4
Read75925	PKD1P2	PKD1P2
Read51700	PKD1P5	PKD1P5
Read86953	PKD1	PKD1
Read61579	PKD1	PKD1
Read75681	PKD1	PKD1
Read50950	PKD1P1	PKD1P1
Read2434	PKD1P6	PKD1P6
Read64232	PKD1P2	PKD1P2
Read91613	PKD1P5	PKD1P5
Read63789	PKD1	PKD1
Read43260	PKD1	PKD1
Read84211	PKD1	PKD1
Read57225	PKD1P4	PKD1P4
Read73124	PKD1P6	PKD1P6
Read41	PKD1P5	PKD1P5
Read25576	PKD1	PKD1
Read36916	PKD1P4	PKD1P4
Read8357	PKD1P5	PKD1P5
Read24983	PKD1	PKD1
Read8166	PKD1P6	PKD1P6
Read22230	PKD1P2	PKD1P2
Read36682	PKD1	PKD1
Read10804	PKD1P5	PKD1P5
Read10381	PKD1P6	PKD1P6
Read71622	PKD1P1	PKD1P1
Read8520	PKD1P6	PKD1P6
Read91889	PKD1P6	PKD1P6
Read77792	PKD1P4	PKD1P4
Read50457	PKD1	PKD1
Read43685	PKD1P2	PKD1P2
Read63462	PKD1P2	PKD1P2
Read59194	PKD1P6	PKD1P6
Read57905	PKD1P1	PKD1P1
Read15230	PKD1P5	PKD1P5
Read48669	PKD1P2	PKD1P2
Read98643	PKD1P6	PKD1P6
Read2762	PKD1	PKD1
Read17128	PKD1P5	PKD1P5
Read23816	PKD1P6	PKD1P6
Read60775	PKD1	PKD1
Read26725	PKD1P6	PKD1P6
Read99807	PKD1P5	PKD1P5
Read30721	PKD1P5	PKD1P5
Read53060	PKD1P4	PKD1P4
Read15906	PKD1P6	PKD1P6
Read86503	PKD1	PKD1
Read12946	PKD1	PKD1
Read55130	PKD1	PKD1
Read81864	PKD1	PKD1
Read8486	PKD1	PKD1
Read21166	PKD1P6	PKD1P6
Read47960	PKD1P4	PKD1P4
Read72417	PKD1P4	PKD1P5
Read92440	PKD1P3	PKD1P3
Read75625	PKD1P2	PKD1P2
Read10892	PKD1P6	PKD1P6
Read20533	PKD1	PKD1
Read12804	PKD1	PKD1
Read61893	PKD1	PKD1
Read69025	PKD1	PKD1
Read16828	PKD1P3	PKD1P3
Read43999	PKD1	PKD1
Read45966	PKD1	PKD1
Read30148	PKD1P4	PKD1P4
Read65685	PKD1P6	PKD1P6
Read66882	PKD1P3	PKD1P3
Read97514	PKD1P2	PKD1P2
Read95989	PKD1	PKD1
Read51399	PKD1P5	PKD1P5
Read12660	PKD1	PKD1
Read46668	PKD1P6	PKD1P6
Read53032	PKD1P2	PKD1P2
Read62230	PKD1	PKD1
Read77527	PKD1P6	PKD1P6
Read65425	PKD1P4	PKD1P4
Read7410	PKD1P6	PKD1P6
Read18382	PKD1P2	PKD1P2
Read35013	PKD1P2	PKD1P2
Read38335	PKD1	PKD1
Read3601	PKD1	PKD1
Read3337	PKD1P3	PKD1P3
Read61763	PKD1P3	PKD1P3
Read74998	PKD1P2	PKD1P2
Read80855	PKD1P3	PKD1P3
Read36712	PKD1P5	PKD1P5
Read94537	PKD1	PKD1
Read16174	PKD1P6	PKD1P6
Read91316	PKD1P3	PKD1P3
Read12277	PKD1	PKD1
Read61456	PKD1P2	PKD1P2
Read71445	PKD1	PKD1
Read22654	PKD1P1	PKD1P1
Read39118	PKD1	PKD1
Read780	PKD1	PKD1
Read96039	PKD1P6	PKD1P6
Read99871	PKD1P6	PKD1P6
Read47265	PKD1P5	PKD1P5
